food,area_ratio,aspect_ratio,solidity,eccentricity,equiv_diameter,thickness,volume_proxy,roundness,compactness,elongation,fill_ratio,weight,log_weight
banana,0.4553064123338127,2.357142846619898,0.8282831390034718,0.9619864846488146,261.84718727530475,0.4553064123338127,31217.60585499158,0.3828024206713165,32.82730185478242,3.6617018087443896,0.8282831390034718,115.0,4.7535901911063645
banana,0.45107483798645504,0.44488188888802777,0.7922862737777326,0.9610676758927621,256.7825077827535,0.45107483798645504,29742.63720423724,0.37537317101869705,33.47700790657558,3.619082982781298,0.7922862737777326,115.0,4.7535901911063645
banana,0.5491677989072142,0.3593749992980957,0.8341556221851253,0.9593043262662858,256.6560365283045,0.5491677989072142,36174.95757993766,0.3963672953349987,31.703853375409963,3.5413995422997386,0.8341556221851253,115.0,4.7535901911063645
banana,0.5240937499945407,2.6041666531032988,0.9003274698763429,0.9610542101043794,253.10176059099282,0.5240937499945407,33573.70830791148,0.42084271545143176,29.86001694391047,3.618469688357287,0.9003274698763429,115.0,4.7535901911063645
banana,0.5938662131451943,3.1249999813988096,0.7980467440534168,0.9655216531938992,258.2460340715479,0.5938662131451943,39605.54000250567,0.3662478930155685,34.31110691353,3.841385243071492,0.7980467440534168,115.0,4.7535901911063645
banana,0.6275886193956671,0.29850746212965024,0.8227147661139909,0.9671279271176445,261.7791030176701,0.6275886193956671,43007.580418825484,0.3772130703442538,33.31372002208277,3.932512839290394,0.8227147661139909,115.0,4.7535901911063645
banana,0.556750965708644,2.868421033760388,0.847388728105108,0.9542350598827506,216.745748475243,0.556750965708644,26155.44743941094,0.4140214353588923,30.351980696637796,3.3438373701999184,0.847388728105108,80.0,4.394449154672439
banana,0.725193251064271,0.28571428505595786,0.9352712806524331,0.9532899062428282,222.91415323478049,0.725193251064271,36035.37457594372,0.4622249998245558,27.18669613022897,3.310634786868335,0.9352712806524331,80.0,4.394449154672439
banana,0.6437077043101948,3.3235293873269898,0.8737799761322753,0.9545633231646157,224.4595482156426,0.6437077043101948,32431.338710254433,0.4257082724012719,29.518737193309224,3.355612812224063,0.8737799761322753,80.0,4.394449154672439
banana,0.6566176470478506,0.30909090838842973,0.8662830433920611,0.9516992478890772,223.66968545543676,0.6566176470478506,32849.35181946463,0.4312024896213672,29.14262073269273,3.2569913307368243,0.8662830433920611,80.0,4.394449154672439
banana,0.6241774234272308,0.32801822248743,0.8633002231465606,0.9513660687729643,224.14166492680485,0.6241774234272308,31358.352898424535,0.4362457171801958,28.805716868135974,3.2460928195855487,0.8633002231465606,80.0,4.394449154672439
